draw_seq,date,year,month,day,prize_1,prize_2,prize_3,special_1,special_2,special_3,special_4,special_5,special_6,special_7,special_8,special_9,special_10,consol_1,consol_2,consol_3,consol_4,consol_5,consol_6,consol_7,consol_8,consol_9,consol_10
2231,2003-10-11,2003,10,11,2980,1206,5163,3687,1716,3698,6041,4790,4077,5962,1825,2235,2038,,,,,,,,,,
2232,2003-10-12,2003,10,12,2139,8360,6196,5646,6747,5425,4757,7021,4336,443,3552,5446,6995,,,,,,,,,,
2233,2003-10-14,2003,10,14,2237,3926,9126,5922,5409,2410,7489,6857,114,9941,4416,398,9287,,,,,,,,,,
2234,2003-10-15,2003,10,15,8101,4210,4173,3941,4685,6489,780,250,1240,6626,9070,7813,7711,,,,,,,,,,
2235,2003-10-18,2003,10,18,6966,5257,5022,7460,3362,7006,9188,343,1009,5854,6317,8706,930,,,,,,,,,,
2236,2003-10-19,2003,10,19,4629,4986,9663,857,4831,1711,9606,3219,2465,8148,7870,5136,2586,,,,,,,,,,
2237,2003-10-22,2003,10,22,6846,748,6461,9398,8063,3627,9706,8240,5794,3937,4778,3279,1843,,,,,,,,,,
2238,2003-10-25,2003,10,25,127,1620,5933,9327,7365,3751,3100,3054,7357,9138,5052,4023,8794,,,,,,,,,,
2239,2003-10-26,2003,10,26,2201,107,5938,9893,274,4588,8996,6981,7504,9991,6831,8409,4392,,,,,,,,,,
2240,2003-10-29,2003,10,29,6930,9775,8079,9730,410,2215,5192,3238,4423,4809,3257,1456,8569,,,,,,,,,,
2241,2003-11-01,2003,11,1,7036,9013,1637,2209,5177,7554,9561,871,2672,1378,6997,2308,8772,,,,,,,,,,
2242,2003-11-02,2003,11,2,9140,522,6535,5341,237,4456,8953,2987,9952,5658,8606,390,5286,,,,,,,,,,
2243,2003-11-05,2003,11,5,7473,4146,8365,9975,3095,6731,4299,8034,9098,3930,9458,7725,6303,,,,,,,,,,
2244,2003-11-08,2003,11,8,32,2617,1420,2598,3835,4955,4197,4868,1419,3788,2505,3705,2073,,,,,,,,,,
2245,2003-11-09,2003,11,9,1046,9113,3073,5687,5461,7888,1413,9167,9296,7852,8579,7932,2351,,,,,,,,,,
2246,2003-11-12,2003,11,12,4878,2209,555,8052,483,2528,8480,7201,1155,5067,3660,9835,1402,,,,,,,,,,
2247,2003-11-15,2003,11,15,7276,3920,9211,3687,6007,9531,7939,6456,4952,288,5535,7589,8249,,,,,,,,,,
2248,2003-11-16,2003,11,16,9403,3139,5594,1862,4190,1608,9774,6719,410,491,8686,203,2713,,,,,,,,,,
2249,2003-11-19,2003,11,19,6157,5159,8275,2602,8460,9345,3233,3419,6698,6630,8371,6807,5881,,,,,,,,,,
2250,2003-11-22,2003,11,22,2878,5347,4967,6949,558,5169,5888,4971,6491,5778,924,2800,5548,,,,,,,,,,
2251,2003-11-23,2003,11,23,252,7871,772,8483,7882,984,9923,5093,5294,8434,2255,6418,1958,,,,,,,,,,
2252,2003-11-25,2003,11,25,4511,2015,6853,3144,6164,3121,1372,4371,7866,5559,6297,7440,7190,,,,,,,,,,
2253,2003-11-26,2003,11,26,8829,3626,2103,2555,9498,6424,6495,8974,6676,7904,5975,7111,4326,,,,,,,,,,
2254,2003-11-29,2003,11,29,2559,1634,8458,6535,3856,6738,9243,728,7328,8549,6954,7784,5169,,,,,,,,,,
2255,2003-11-30,2003,11,30,4222,6444,3887,3104,8502,4294,6017,9933,5965,7188,8535,6633,2062,,,,,,,,,,
2256,2003-12-03,2003,12,3,1492,4369,463,437,1717,1324,9736,8432,1433,8846,8117,6365,188,,,,,,,,,,
2257,2003-12-06,2003,12,6,8411,9707,1058,4025,103,7415,6115,7908,280,3169,1152,6874,1454,,,,,,,,,,
2258,2003-12-07,2003,12,7,4326,2552,6151,790,1547,4285,9883,3190,5450,6647,8080,4189,747,,,,,,,,,,
2259,2003-12-10,2003,12,10,3782,2297,2073,426,8474,1644,1116,2226,4626,3658,5029,5842,9824,,,,,,,,,,
2260,2003-12-13,2003,12,13,153,4499,220,9184,6695,1343,5508,2553,377,2211,8981,2945,1,,,,,,,,,,
2261,2003-12-14,2003,12,14,7200,3528,8169,8963,9421,4089,432,427,3718,4775,8040,2525,2610,,,,,,,,,,
2262,2003-12-17,2003,12,17,7297,7997,4432,4770,2055,63,96,5997,1430,1252,9664,6718,7118,,,,,,,,,,
2263,2003-12-20,2003,12,20,566,9260,601,2469,9669,7161,8961,6454,3067,4184,2980,9444,2526,,,,,,,,,,
2264,2003-12-21,2003,12,21,4356,1991,2225,5973,488,2967,1165,9687,745,7859,3572,7199,9150,,,,,,,,,,
2265,2003-12-24,2003,12,24,7300,2699,4851,9738,1677,7838,8441,8782,218,682,9860,7046,6409,,,,,,,,,,
2266,2003-12-27,2003,12,27,313,3489,137,9813,140,2289,4011,4816,8316,8751,6786,344,596,,,,,,,,,,
2267,2003-12-28,2003,12,28,8851,7081,8399,9907,6387,5112,9813,6960,4103,8018,8632,4179,3372,,,,,,,,,,
2268,2003-12-30,2003,12,30,3155,4701,378,7914,2411,1778,6881,6970,6544,1058,808,7137,8174,,,,,,,,,,
2269,2003-12-31,2003,12,31,2588,5514,9161,6718,494,8099,9030,9434,5198,3081,4716,8875,2115,,,,,,,,,,
2270,2004-01-03,2004,1,3,2421,2020,9545,1405,9179,6284,5390,4320,7855,98,208,8866,9327,,,,,,,,,,
2271,2004-01-04,2004,1,4,7149,8375,1438,460,8958,7126,8756,593,7935,1982,9525,8165,7271,,,,,,,,,,
2272,2004-01-07,2004,1,7,3052,7739,479,9326,9026,4727,8599,4844,2987,6739,1886,4621,5340,,,,,,,,,,
2273,2004-01-10,2004,1,10,4707,380,7092,7065,9018,9257,7955,427,4104,2860,5135,6293,3220,,,,,,,,,,
2274,2004-01-11,2004,1,11,9888,1208,6694,982,8557,6337,1227,4356,5837,8753,2913,9615,7240,,,,,,,,,,
2275,2004-01-14,2004,1,14,7923,3238,9302,7330,1393,4545,479,7176,4537,1559,5570,1269,4101,,,,,,,,,,
2276,2004-01-17,2004,1,17,1132,5492,8235,6981,1532,6759,7150,2759,6192,7427,6311,48,9130,,,,,,,,,,
2277,2004-01-18,2004,1,18,5294,5368,3860,1009,5786,1465,5009,6015,3478,4582,560,16,6733,,,,,,,,,,
2278,2004-01-21,2004,1,21,5994,1290,2475,3113,7250,9830,958,5579,6991,2972,6744,692,7034,,,,,,,,,,
2279,2004-01-24,2004,1,24,2975,382,6677,4431,2843,1043,6465,3446,2193,7022,552,198,4217,,,,,,,,,,
2280,2004-01-25,2004,1,25,6606,9747,4880,2633,6146,7181,1564,4948,1164,840,4311,6008,7379,,,,,,,,,,
2281,2004-01-27,2004,1,27,8861,4746,8877,7704,3309,2462,3048,1636,7276,1131,6932,2038,8605,,,,,,,,,,
2282,2004-01-28,2004,1,28,7129,1265,8746,6214,6851,4452,5813,2274,8394,7095,9892,9991,8184,,,,,,,,,,
2283,2004-01-31,2004,1,31,3746,8965,2683,354,8710,201,5826,5483,6874,4814,1658,3311,9106,,,,,,,,,,
2284,2004-02-01,2004,2,1,6365,2818,9999,1633,2609,7991,9865,7245,9166,3414,6748,7933,9388,,,,,,,,,,
2285,2004-02-03,2004,2,3,1990,296,4458,8857,7162,4926,7257,7851,2405,5215,2077,4911,5270,,,,,,,,,,
2286,2004-02-04,2004,2,4,3548,5543,4002,5382,4764,3317,8700,6822,914,3180,6126,7667,7640,,,,,,,,,,
2287,2004-02-07,2004,2,7,7418,2559,4258,6818,3525,4101,7634,2044,2013,292,971,4454,8877,,,,,,,,,,
2288,2004-02-08,2004,2,8,4073,6434,5434,9339,7368,7979,3629,5589,6272,2478,377,4998,3169,,,,,,,,,,
2289,2004-02-11,2004,2,11,595,3020,3709,6158,4418,7056,9616,8177,7222,7349,6443,8035,8221,,,,,,,,,,
2290,2004-02-14,2004,2,14,6476,9682,4458,8549,284,5369,5171,9882,9848,737,3047,3295,4848,,,,,,,,,,
2291,2004-02-15,2004,2,15,5124,7824,8654,6373,6746,321,6041,4632,3,5015,2381,1372,3984,,,,,,,,,,
2292,2004-02-18,2004,2,18,919,9153,9102,6281,6890,2302,1956,9496,6198,6804,5204,7497,8214,,,,,,,,,,
2293,2004-02-21,2004,2,21,1703,9328,7672,1962,1377,7753,8620,5560,5523,9637,9223,8738,8465,,,,,,,,,,
2294,2004-02-22,2004,2,22,9317,9169,9501,5037,6864,6530,1450,6627,562,6835,605,2112,6508,,,,,,,,,,
2295,2004-02-25,2004,2,25,7264,4160,4556,1340,5004,9593,2297,2145,999,3132,1568,876,9617,,,,,,,,,,
2296,2004-02-28,2004,2,28,6393,3458,5652,3108,593,5585,5303,9503,2779,5619,7725,3107,1537,,,,,,,,,,
2297,2004-02-29,2004,2,29,1990,9600,9160,3356,4392,1731,1506,8829,2005,7065,4807,7106,1824,,,,,,,,,,
2298,2004-03-02,2004,3,2,9831,8607,5849,2933,7210,5434,6983,2734,5120,2844,9931,6518,1682,,,,,,,,,,
2299,2004-03-03,2004,3,3,7461,9549,525,7550,8267,7315,8125,4922,7828,3163,3680,9593,5824,,,,,,,,,,
2300,2004-03-06,2004,3,6,1764,6664,4645,4750,9666,1836,9335,8702,7771,9359,9237,809,2671,,,,,,,,,,
2301,2004-03-07,2004,3,7,674,178,1925,477,4927,6756,8100,2309,962,5403,9592,5467,1281,,,,,,,,,,
2302,2004-03-09,2004,3,9,8345,8684,6312,5914,3249,6216,8831,2201,555,9747,5578,1061,2848,,,,,,,,,,
2303,2004-03-10,2004,3,10,3048,7835,2010,6702,2158,9695,5272,5230,3599,8658,4741,8981,3634,,,,,,,,,,
2304,2004-03-13,2004,3,13,195,9152,7174,4835,7573,3499,886,8711,9112,9130,5080,8478,6989,,,,,,,,,,
2305,2004-03-14,2004,3,14,2875,4157,1285,5420,9714,9773,2317,8638,5738,6804,7523,6337,5015,,,,,,,,,,
2306,2004-03-17,2004,3,17,1732,7497,6951,7269,4105,5000,1320,5015,2409,6062,4711,6380,397,,,,,,,,,,
2307,2004-03-20,2004,3,20,6636,482,6060,3963,6816,4542,832,7181,565,3521,8352,4450,1486,,,,,,,,,,
2308,2004-03-21,2004,3,21,8188,7808,8999,2116,6975,7867,597,916,1220,4698,1848,1111,1881,,,,,,,,,,
2309,2004-03-24,2004,3,24,647,6285,9770,8518,2521,3204,1473,7416,7949,9627,6773,676,6942,,,,,,,,,,
2310,2004-03-27,2004,3,27,5587,4833,9290,4172,7691,2572,5135,8148,9139,112,8823,3934,7482,,,,,,,,,,
2311,2004-03-28,2004,3,28,3861,976,3738,6782,4987,2440,3489,6948,8268,7664,6124,3740,6654,,,,,,,,,,
2312,2004-03-31,2004,3,31,769,615,5764,9738,7220,6506,1712,8608,3757,1247,8923,7862,2700,,,,,,,,,,
2313,2004-04-03,2004,4,3,8542,1217,2403,5218,3254,4846,3646,7075,9452,7346,881,9158,2883,,,,,,,,,,
2314,2004-04-04,2004,4,4,3841,5629,4421,8891,6537,6088,1393,885,4496,3923,3270,1897,7783,,,,,,,,,,
2315,2004-04-07,2004,4,7,4537,6028,9350,707,3128,2604,1737,5151,1962,4436,6149,61,9756,,,,,,,,,,
2316,2004-04-10,2004,4,10,2416,8651,3057,691,8805,8732,9210,430,9864,3013,9108,624,7678,,,,,,,,,,
2317,2004-04-11,2004,4,11,953,9333,2389,8762,4037,694,3258,1251,6292,7038,5082,7942,6675,,,,,,,,,,
2318,2004-04-14,2004,4,14,7999,1816,6640,6828,8952,2351,3714,2031,5393,9248,8159,1242,3606,,,,,,,,,,
2319,2004-04-17,2004,4,17,3216,5310,1568,8033,5718,5767,7566,7361,7866,5320,3119,4234,1776,,,,,,,,,,
2320,2004-04-18,2004,4,18,259,9026,6303,6224,3288,307,7365,6974,8562,196,9552,1283,6219,,,,,,,,,,
2321,2004-04-21,2004,4,21,2930,4344,7739,4192,6884,9225,5765,9653,5717,6644,6450,633,6061,,,,,,,,,,
2322,2004-04-24,2004,4,24,3128,4804,9204,9549,9186,283,6421,6246,6237,7720,4588,7668,8808,,,,,,,,,,
2323,2004-04-25,2004,4,25,2011,5810,1789,1096,4661,5172,5944,1254,8745,6617,9732,2569,5968,,,,,,,,,,
2324,2004-04-28,2004,4,28,4652,9944,636,3587,862,9011,920,730,4371,7561,3338,2443,2902,,,,,,,,,,
2325,2004-05-01,2004,5,1,1779,6227,1388,6890,3600,572,9689,9008,4106,956,9399,624,4932,,,,,,,,,,
2326,2004-05-02,2004,5,2,5223,7372,8673,1142,4027,1466,6625,5226,9651,708,1010,8621,7834,,,,,,,,,,
2327,2004-05-04,2004,5,4,2258,7499,6965,8740,3482,4992,3898,6215,1502,4913,3931,1812,7382,,,,,,,,,,
2328,2004-05-05,2004,5,5,1896,3665,2736,5827,3783,6758,194,7955,1426,174,2657,1168,325,,,,,,,,,,
2329,2004-05-08,2004,5,8,1677,5972,7752,8501,2602,5833,3156,7860,5111,1987,4753,738,8046,,,,,,,,,,
2330,2004-05-09,2004,5,9,4853,1634,918,3188,9001,1898,1748,3595,3827,600,7485,5150,8267,,,,,,,,,,
2331,2004-05-12,2004,5,12,3645,4903,5200,7475,399,9951,6888,3829,7832,6754,2558,8727,2211,,,,,,,,,,
2332,2004-05-15,2004,5,15,8748,2282,6129,8791,5844,7712,1479,8070,8907,234,7721,3109,4670,,,,,,,,,,
2333,2004-05-16,2004,5,16,5602,754,8051,8730,239,5028,9989,1664,7574,2409,4578,2176,5794,,,,,,,,,,
2334,2004-05-19,2004,5,19,331,2843,5646,4585,6915,9911,7223,4536,3063,9866,5233,9743,7476,,,,,,,,,,
2335,2004-05-22,2004,5,22,609,9362,9967,5823,584,4046,67,8837,1940,9322,9255,3975,1267,,,,,,,,,,
2336,2004-05-23,2004,5,23,9914,7027,2098,5157,4595,1378,8723,3051,8737,4331,5429,7527,5397,,,,,,,,,,
2337,2004-05-26,2004,5,26,6608,7476,8171,4917,6151,2932,9893,6929,6976,1028,9539,7719,8639,,,,,,,,,,
2338,2004-05-29,2004,5,29,250,7853,7484,1457,7104,835,8070,8134,7731,5525,3560,1997,980,,,,,,,,,,
2339,2004-05-30,2004,5,30,7739,2951,2745,8731,9497,1815,7379,4060,5121,4323,7706,5794,2701,,,,,,,,,,
2340,2004-06-02,2004,6,2,9481,6498,5639,4193,2716,8975,9324,5856,5659,4361,3554,1586,8004,,,,,,,,,,
2341,2004-06-05,2004,6,5,3522,9162,2215,1649,8164,1421,1815,8528,3392,1787,9326,4671,1901,,,,,,,,,,
2342,2004-06-06,2004,6,6,6420,6829,4131,7224,4894,7300,1397,4456,3947,9124,8121,4415,630,,,,,,,,,,
2343,2004-06-09,2004,6,9,6693,4027,26,5041,2043,1844,3650,4609,3919,1617,5939,2235,4780,,,,,,,,,,
2344,2004-06-12,2004,6,12,6890,2314,4202,9666,3904,6817,3432,487,4049,133,3890,7886,6370,,,,,,,,,,
2345,2004-06-13,2004,6,13,7814,8584,3828,6128,8510,7486,9021,1653,8728,7152,7752,7465,4177,,,,,,,,,,
2346,2004-06-16,2004,6,16,7992,1700,8206,8887,1414,4445,9926,127,7765,6449,5154,4458,7852,,,,,,,,,,
2347,2004-06-19,2004,6,19,4808,748,5387,9122,626,705,5475,1143,3583,6880,6584,8435,117,,,,,,,,,,
2348,2004-06-20,2004,6,20,3570,7573,3582,3402,8659,1935,9888,2412,3748,684,3272,5575,9128,,,,,,,,,,
2349,2004-06-23,2004,6,23,6443,8701,4505,5493,3992,4848,5032,5655,7447,1038,3795,8921,5522,,,,,,,,,,
2350,2004-06-26,2004,6,26,9995,7048,2729,6582,9406,900,6720,2268,5141,1452,6580,93,97,,,,,,,,,,
2351,2004-06-27,2004,6,27,2238,8974,2056,1648,245,6637,3352,5143,9281,7912,983,3817,1408,,,,,,,,,,
2352,2004-06-29,2004,6,29,3025,7661,2904,4596,800,7635,3166,1291,9112,9856,8668,1078,3171,,,,,,,,,,
2353,2004-06-30,2004,6,30,8427,7297,726,7123,9097,8292,8555,1596,9020,4607,6795,850,2233,,,,,,,,,,
2354,2004-07-03,2004,7,3,3784,3755,1625,5094,1071,1317,5213,885,9371,1337,340,5422,4991,,,,,,,,,,
2355,2004-07-04,2004,7,4,6734,6286,5913,8763,8720,6880,3605,5902,7999,1068,4110,8162,6990,,,,,,,,,,
2356,2004-07-07,2004,7,7,6880,2146,644,1729,2198,1200,4787,5918,6406,1294,1612,9712,6521,,,,,,,,,,
2357,2004-07-10,2004,7,10,6538,345,1439,3897,5811,9279,1391,4168,8044,5406,5655,4444,1,,,,,,,,,,
2358,2004-07-11,2004,7,11,4427,3485,5620,2242,8974,4073,863,8045,6521,1561,5193,3839,1250,,,,,,,,,,
2359,2004-07-14,2004,7,14,4562,9716,2014,9267,1445,6208,7814,9265,7996,1320,2918,965,5466,,,,,,,,,,
2360,2004-07-17,2004,7,17,5697,6431,7856,779,7397,7133,4180,2374,9087,7218,4882,7542,8947,,,,,,,,,,
2361,2004-07-18,2004,7,18,8903,6030,4977,4421,427,8322,3337,5136,5680,846,3234,341,5330,,,,,,,,,,
2362,2004-07-21,2004,7,21,8356,7556,5294,4805,8775,204,1491,8301,5903,7588,6709,2702,3359,,,,,,,,,,
2363,2004-07-24,2004,7,24,6369,8253,8732,9626,3876,6277,8066,7607,9859,8633,2055,8689,3011,,,,,,,,,,
2364,2004-07-25,2004,7,25,8039,1995,6091,8398,5029,5558,3386,4105,8261,8085,7535,2900,3242,,,,,,,,,,
2365,2004-07-28,2004,7,28,5548,1925,3925,7544,9624,9074,3986,5230,537,189,7394,4301,6928,,,,,,,,,,
2366,2004-07-31,2004,7,31,9934,3496,5153,3323,7908,6224,2394,5406,9843,8935,6744,3706,3974,,,,,,,,,,
2367,2004-08-01,2004,8,1,3450,4189,8542,1303,6603,1140,4318,1064,4639,1920,1741,7294,9451,,,,,,,,,,
2368,2004-08-03,2004,8,3,6209,3833,5490,7031,8243,4551,9774,1343,9912,3175,7050,1772,814,,,,,,,,,,
2369,2004-08-04,2004,8,4,22,6390,3820,2814,7401,2493,3092,3665,787,2863,6911,139,6657,,,,,,,,,,
2370,2004-08-07,2004,8,7,2373,2002,5617,2483,1425,9881,71,8767,5962,7253,165,1907,5586,,,,,,,,,,
2371,2004-08-08,2004,8,8,7200,2788,7383,4290,9630,6962,6274,468,2075,3372,3495,320,8835,,,,,,,,,,
2372,2004-08-11,2004,8,11,7941,6300,3979,2510,8663,2225,8066,8105,721,25,8325,9123,5804,,,,,,,,,,
2373,2004-08-14,2004,8,14,5778,3779,4073,8574,7730,5265,6613,1282,3865,7834,5532,4711,2249,,,,,,,,,,
2374,2004-08-15,2004,8,15,9117,1820,6614,1916,102,8693,902,5476,6135,2517,48,4074,4818,,,,,,,,,,
2375,2004-08-18,2004,8,18,2159,7459,7695,9560,8356,9948,9199,6713,1954,7174,1264,4256,4622,,,,,,,,,,
2376,2004-08-21,2004,8,21,8652,5301,7503,5367,5634,3221,9544,8389,6046,5169,1507,8173,4378,,,,,,,,,,
2377,2004-08-22,2004,8,22,2535,1418,7149,3271,2331,8521,760,1924,378,1994,7603,8609,9094,,,,,,,,,,
2378,2004-08-25,2004,8,25,5414,3959,2957,6415,7872,6247,5064,8287,4940,339,509,9912,9777,,,,,,,,,,
2379,2004-08-28,2004,8,28,6310,7705,806,3509,4793,1391,5298,5257,1645,3710,1867,799,3753,,,,,,,,,,
2380,2004-08-29,2004,8,29,8799,5092,5032,8387,1543,9073,9300,311,9962,2121,1830,5385,9388,,,,,,,,,,
2381,2004-09-01,2004,9,1,6657,749,6754,9016,4084,237,2155,8493,6344,9961,4797,7944,5299,,,,,,,,,,
2382,2004-09-04,2004,9,4,9525,1367,1169,8626,1975,6313,4690,8460,462,642,6742,1295,5649,,,,,,,,,,
2383,2004-09-05,2004,9,5,9903,3968,8715,1461,3632,2787,1028,6144,5924,9467,7046,6286,2065,,,,,,,,,,
2384,2004-09-07,2004,9,7,9152,2383,7455,9742,7973,6501,6096,9984,5643,5934,6874,3277,6856,,,,,,,,,,
2385,2004-09-08,2004,9,8,7925,4942,3042,975,8010,1282,8778,2283,8426,6871,5589,2051,7902,,,,,,,,,,
2386,2004-09-11,2004,9,11,5575,8209,9098,540,5379,7306,2804,2583,7774,6339,1210,2004,8404,,,,,,,,,,
2387,2004-09-12,2004,9,12,4072,2268,390,2339,2404,1857,2772,951,9994,6958,7792,3140,9757,,,,,,,,,,
2388,2004-09-15,2004,9,15,2443,8805,4716,7413,5899,3398,3963,4643,6270,1594,3020,5438,41,,,,,,,,,,
2389,2004-09-18,2004,9,18,1322,4626,4646,3683,5041,5447,369,6653,498,3825,6276,2556,5683,,,,,,,,,,
2390,2004-09-19,2004,9,19,9439,6324,6886,9218,1563,1493,3826,6482,9210,1049,3725,253,1390,,,,,,,,,,
2391,2004-09-22,2004,9,22,9246,2213,2762,7091,1195,3540,8119,461,9178,8160,4087,5315,9595,,,,,,,,,,
2392,2004-09-25,2004,9,25,1333,5870,6253,2779,6660,4012,9220,8671,8152,232,2291,8846,9861,,,,,,,,,,
2393,2004-09-26,2004,9,26,8680,5742,9751,6304,6614,1219,3433,2262,1088,1062,4934,2180,8377,,,,,,,,,,
2394,2004-09-29,2004,9,29,828,3996,7082,4315,9742,8074,8871,3036,471,2913,2635,4461,3219,,,,,,,,,,
2395,2004-10-02,2004,10,2,3596,764,1729,3438,9309,3154,4033,3037,7883,6971,5716,4420,5413,,,,,,,,,,
2396,2004-10-03,2004,10,3,1578,8335,2349,1362,5463,9388,5980,2923,3887,1545,859,5290,8045,,,,,,,,,,
2397,2004-10-06,2004,10,6,1802,947,8637,4028,1364,6541,9259,6490,3361,5950,2250,9395,8432,,,,,,,,,,
2398,2004-10-09,2004,10,9,3972,13,9327,8491,4224,8474,7002,9248,7207,7234,9587,3904,2600,,,,,,,,,,
2399,2004-10-10,2004,10,10,6941,4310,4795,3340,6606,4028,5003,118,121,5624,8505,5944,4623,,,,,,,,,,
2400,2004-10-13,2004,10,13,4525,9943,9364,7273,4080,2254,9309,8600,2422,418,8789,8572,1624,,,,,,,,,,
2401,2004-10-16,2004,10,16,7399,6244,9462,7272,5332,3038,8699,4688,7399,1435,4400,1352,4625,,,,,,,,,,
2402,2004-10-17,2004,10,17,9690,803,2642,7803,1974,5164,6915,333,4456,6337,8062,1114,8803,,,,,,,,,,
2403,2004-10-20,2004,10,20,9606,8461,5146,469,5225,5674,7220,1554,5346,400,3554,8736,7843,,,,,,,,,,
2404,2004-10-23,2004,10,23,9987,1842,9278,7117,8913,2652,6596,4249,241,9280,1661,9979,2725,,,,,,,,,,
2405,2004-10-24,2004,10,24,8085,2827,6192,8606,1102,1528,6415,7683,7579,5236,4411,6684,4222,,,,,,,,,,
2406,2004-10-27,2004,10,27,6060,8716,3277,2747,335,221,799,7225,8289,4334,8432,6554,6933,,,,,,,,,,
2407,2004-10-30,2004,10,30,3096,9575,5857,7523,2939,8257,1090,7786,3978,2445,5678,6082,5068,,,,,,,,,,
2408,2004-10-31,2004,10,31,1252,7456,2918,7195,5261,3915,9565,1349,1809,7841,1955,6685,9474,,,,,,,,,,
2409,2004-11-03,2004,11,3,5953,7633,5290,3677,9283,286,4362,5138,3595,1611,5595,2606,875,,,,,,,,,,
2410,2004-11-06,2004,11,6,2533,3300,8859,6435,584,7066,3002,4954,3684,9961,1802,9754,979,,,,,,,,,,
2411,2004-11-07,2004,11,7,7076,5301,8244,2633,836,1508,7437,7300,854,938,4433,7348,204,,,,,,,,,,
2412,2004-11-10,2004,11,10,8315,2098,8874,5389,9190,4085,8656,3364,241,580,4087,8888,8923,,,,,,,,,,
2413,2004-11-13,2004,11,13,5080,4313,3355,917,6470,7309,3391,5464,9743,2222,8201,9343,5116,,,,,,,,,,
2414,2004-11-14,2004,11,14,858,9387,5659,700,1420,9204,115,9877,1942,2862,2983,4665,3371,,,,,,,,,,
2415,2004-11-17,2004,11,17,3791,2222,6606,634,4514,1123,740,2898,9553,31,7530,6172,1608,,,,,,,,,,
2416,2004-11-20,2004,11,20,2567,5338,1834,7393,4000,5286,2263,470,1271,2172,4544,634,5944,,,,,,,,,,
2417,2004-11-21,2004,11,21,3316,424,591,4162,2146,2020,706,2889,4297,8888,7930,3601,6657,,,,,,,,,,
2418,2004-11-24,2004,11,24,9454,9883,5433,729,2108,1719,1457,9174,2781,7892,7832,5486,4249,,,,,,,,,,
2419,2004-11-27,2004,11,27,3021,5698,6197,7387,3763,2112,8443,1771,2778,4237,3692,7555,390,,,,,,,,,,
2420,2004-11-28,2004,11,28,9962,4285,8454,5930,737,5,1622,5819,6960,4528,8204,1856,4031,,,,,,,,,,
2421,2004-12-01,2004,12,1,5714,5303,9036,1727,9669,1755,8752,4504,4522,9024,1248,6630,175,,,,,,,,,,
2422,2004-12-04,2004,12,4,9140,2158,9451,4361,2083,6610,3889,9176,5681,8245,6429,2231,1492,,,,,,,,,,
2423,2004-12-05,2004,12,5,6627,1941,2755,6918,9270,5866,4106,4504,286,5095,9484,9654,1453,,,,,,,,,,
2424,2004-12-07,2004,12,7,3238,4878,1277,6773,1837,2007,3480,4643,579,6988,1155,8576,6105,,,,,,,,,,
2425,2004-12-08,2004,12,8,3513,7408,394,3133,585,2398,6888,6190,3908,9963,6904,5190,1504,,,,,,,,,,
2426,2004-12-11,2004,12,11,2819,3916,6536,1349,9600,611,8646,9014,7571,3080,6687,8461,4907,,,,,,,,,,
2427,2004-12-12,2004,12,12,5166,7644,5312,8121,5953,2664,9638,4233,2961,1238,1754,9999,8463,,,,,,,,,,
2428,2004-12-15,2004,12,15,4012,4521,5236,7742,4631,3341,2964,302,4936,3886,95,8346,1467,,,,,,,,,,
2429,2004-12-18,2004,12,18,8528,3163,4293,1586,1497,4314,1134,6083,1303,5885,7465,1484,6605,,,,,,,,,,
2430,2004-12-19,2004,12,19,3075,7224,9037,4576,6715,2626,2433,3929,6162,1885,509,8861,3369,,,,,,,,,,
2431,2004-12-22,2004,12,22,1449,5428,7075,7037,308,3291,4852,6916,7857,4975,1512,2163,5238,,,,,,,,,,
2432,2004-12-25,2004,12,25,2225,3046,8560,3662,5808,2656,6553,3710,4567,9754,3557,8414,8227,,,,,,,,,,
2433,2004-12-26,2004,12,26,3228,5320,5675,5892,1402,2839,4117,9415,2014,7489,1948,4682,2946,,,,,,,,,,
2434,2004-12-29,2004,12,29,4400,6783,6599,1125,119,2981,2866,9651,3507,9826,7215,7409,5688,,,,,,,,,,
2435,2005-01-01,2005,1,1,9947,7741,5107,4493,3768,700,5312,2132,1291,2850,5763,3795,5233,,,,,,,,,,
2436,2005-01-02,2005,1,2,6133,3050,6543,1616,3923,8345,5412,8634,6114,745,5127,5755,3102,,,,,,,,,,
2437,2005-01-04,2005,1,4,7350,527,7125,9613,8155,6275,9646,2800,663,7195,9419,957,5013,,,,,,,,,,
2438,2005-01-05,2005,1,5,2964,3524,3030,2686,4950,2890,582,6236,4298,5599,9964,9414,5683,,,,,,,,,,
2439,2005-01-08,2005,1,8,4339,9933,8996,2443,8405,676,5092,8318,3073,4219,3279,2741,50,,,,,,,,,,
2440,2005-01-09,2005,1,9,3991,9872,5718,4741,1332,9490,6482,1020,1112,4920,4908,2631,521,,,,,,,,,,
2441,2005-01-12,2005,1,12,4524,9620,6767,2783,51,8341,9189,9847,4703,1201,327,3161,3378,,,,,,,,,,
2442,2005-01-15,2005,1,15,4759,1693,4887,4336,1372,3424,3959,6130,6333,7343,3403,4444,8045,,,,,,,,,,
2443,2005-01-16,2005,1,16,9427,5750,3337,9974,1362,9558,5827,9210,5945,8766,9295,6761,8888,,,,,,,,,,
2444,2005-01-19,2005,1,19,634,9750,4177,3959,7175,6329,9151,1881,5276,7926,8602,9121,1196,,,,,,,,,,
